J-Date,Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1402-01-06,2023-03-26,139550,139550,139000,139550,139500,157241,21938239350,40,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,10683,10683,10640,10683,10679
1402-01-07,2023-03-27,143650,143650,141000,143650,143650,105259,15120400050,91,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,10996,10996,10794,10996,10996
1402-01-08,2023-03-28,147900,147950,144950,147950,147800,173538,25648040100,194,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,11322,11326,11096,11326,11314
1402-01-09,2023-03-29,152200,152200,143400,152200,148900,711049,105861828950,198,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,11651,11651,10977,11651,11398
1402-01-14,2023-04-03,153300,153350,151200,153350,153300,117791,18056817950,128,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,11735,11739,11574,11739,11735
1402-01-15,2023-04-04,157850,157850,154350,157850,157800,177440,27998104800,141,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,12083,12083,11816,12083,12080
1402-01-16,2023-04-05,162100,162450,153100,153100,154300,149883,23130095400,141,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,12409,12436,11720,11720,11812
1402-01-19,2023-04-08,149750,158900,149750,158900,157800,1602875,252966217500,372,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,11463,12164,11463,12164,12080
1402-01-20,2023-04-09,162450,162500,155600,162500,161250,747121,120473248700,202,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,12436,12439,11911,12439,12344
1402-01-22,2023-04-11,166050,166050,166050,166050,166050,183467,30464695350,35,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,12711,12711,12711,12711,12711
1402-01-26,2023-04-15,171000,171000,171000,171000,171000,61245,10472895000,23,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,13090,13090,13090,13090,13090
1402-01-27,2023-04-16,176100,176100,176100,176100,176100,31245,5502244500,22,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,13481,13481,13481,13481,13481
1402-01-28,2023-04-17,181350,181350,176550,181350,181300,172033,31191194900,111,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,13882,13882,13515,13882,13879
1402-02-06,2023-04-26,181300,186700,181300,186700,183450,222774,40868905600,95,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,13879,14292,13879,14292,14043
1402-02-09,2023-04-29,188950,188950,188950,188950,188950,233013,44027806350,82,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14464,14464,14464,14464,14464
1402-02-10,2023-04-30,194600,194600,194600,194600,194600,25358,4934666800,29,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14897,14897,14897,14897,14897
1402-02-11,2023-05-01,200400,200400,200400,200400,200400,22511,4511204400,32,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15341,15341,15341,15341,15341
1402-02-12,2023-05-02,206400,206400,206400,206400,206400,35747,7378180800,31,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15800,15800,15800,15800,15800
1402-02-13,2023-05-03,212550,212550,212550,212550,212550,80798,17173614900,34,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16271,16271,16271,16271,16271
1402-02-16,2023-05-06,218900,218900,208250,218900,218800,429630,94005312150,172,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16757,16757,15942,16757,16749
1402-02-17,2023-05-07,225350,225350,225350,225350,225350,332656,74964029600,71,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17251,17251,17251,17251,17251
1402-02-18,2023-05-08,232100,232100,232100,232100,232100,143139,33222561900,126,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17768,17768,17768,17768,17768
1402-02-19,2023-05-09,239050,239050,225150,228250,227350,831072,188940732000,438,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18300,18300,17235,17473,17404
1402-02-25,2023-05-15,220550,234150,220550,220550,229400,331071,75955779850,229,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16883,17924,16883,16883,17561
1402-02-27,2023-05-17,222550,222550,222550,222550,222550,114973,25587241150,29,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17036,17036,17036,17036,17036
1402-02-30,2023-05-20,215900,215900,215900,215900,215900,39820,8597138000,17,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16527,16527,16527,16527,16527
1402-02-31,2023-05-21,209450,209450,209450,209450,209450,34398,7204661100,39,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16034,16034,16034,16034,16034
1402-03-01,2023-05-22,203200,203200,203200,203200,203200,43759,8891828800,46,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15555,15555,15555,15555,15555
1402-03-02,2023-05-23,197550,209250,197550,209250,207000,664621,137579200450,585,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15123,16018,15123,16018,15846
1402-03-03,2023-05-24,200850,205000,200800,200800,201500,73029,14716407350,80,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15375,15693,15371,15371,15425
1402-03-06,2023-05-27,195500,195500,195500,195500,195500,39774,7775817000,18,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14966,14966,14966,14966,14966
1402-03-07,2023-05-28,189650,189650,189650,189650,189650,82931,15727864150,37,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14518,14518,14518,14518,14518
1402-03-08,2023-05-29,184000,195300,184000,195300,187800,333608,62644270200,339,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14085,14950,14085,14950,14376
1402-03-09,2023-05-30,193400,193400,184000,186000,192300,155029,29813678950,186,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14805,14805,14085,14238,14721
1402-03-10,2023-05-31,195950,195950,186550,186700,187000,217778,40721873000,164,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15000,15000,14281,14292,14315
1402-03-13,2023-06-03,181550,192600,181550,192600,192050,61184,11750636000,94,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,13898,14744,13898,14744,14702
1402-03-16,2023-06-06,197800,197800,190250,195500,196550,79429,15612773600,122,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15142,15142,14564,14966,15046
1402-03-17,2023-06-07,192450,197400,190700,192950,190900,108551,20723515050,107,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14732,15111,14598,14770,14614
1402-03-20,2023-06-10,185200,185300,185200,185250,185200,99829,18490464500,60,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14177,14185,14177,14181,14177
1402-03-21,2023-06-11,179650,190750,179650,190750,189300,76442,14470509500,102,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,13752,14602,13752,14602,14491
1402-03-22,2023-06-12,194950,194950,183650,183700,187800,101343,19030105600,101,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14924,14924,14059,14062,14376
1402-03-23,2023-06-13,182350,189600,182250,182400,183550,82171,15081655400,82,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,13959,14514,13951,13963,14051
1402-03-24,2023-06-14,178150,187100,178150,184400,182150,76425,13921019700,84,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,13637,14323,13637,14116,13944
1402-03-27,2023-06-17,180000,187600,180000,187600,185750,54190,10065087050,65,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,13779,14361,13779,14361,14219
1402-03-28,2023-06-18,186100,191300,186000,191300,190850,61252,11690395200,91,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14246,14644,14238,14644,14610
1402-03-29,2023-06-19,196550,196550,191000,196550,196000,131137,25701267500,125,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15046,15046,14621,15046,15004
1402-04-06,2023-06-27,200700,200700,190000,195750,196650,22410,4407310950,39,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15450,15450,14627,15069,15139
1402-04-07,2023-06-28,202500,202500,202500,202500,202500,23930,4845825000,24,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15589,15589,15589,15589,15589
1402-04-10,2023-07-01,208550,208550,208550,208550,208550,345913,72140156150,226,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16055,16055,16055,16055,16055
1402-04-11,2023-07-02,214800,214800,210500,214800,214550,84490,18128061300,118,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16536,16536,16205,16536,16517
1402-04-12,2023-07-03,220950,220950,220950,220950,220950,133172,29424353400,114,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17009,17009,17009,17009,17009
1402-04-13,2023-07-04,227550,227550,227550,227550,227550,9173,2087316150,20,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17518,17518,17518,17518,17518
1402-04-14,2023-07-05,234350,234350,234350,234350,234350,16373,3837012550,27,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18041,18041,18041,18041,18041
1402-04-17,2023-07-08,241350,241350,241350,241350,241350,36965,8921502750,27,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18580,18580,18580,18580,18580
1402-04-18,2023-07-09,248550,248550,248550,248550,248550,16057,3990967350,20,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,19134,19134,19134,19134,19134
1402-04-19,2023-07-10,256000,256000,256000,256000,256000,52105,13338880000,27,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,19708,19708,19708,19708,19708
1402-04-20,2023-07-11,263650,263650,248350,248350,258800,472998,122403808250,417,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,20297,20297,19119,19119,19923
1402-04-21,2023-07-12,251050,251050,251050,251050,251050,18578,4664006900,19,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,19327,19327,19327,19327,19327
1402-04-24,2023-07-15,243550,243550,243550,243550,243550,3166,771079300,10,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18749,18749,18749,18749,18749
1402-04-25,2023-07-16,236250,236250,236250,236250,236250,6181,1460261250,8,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18187,18187,18187,18187,18187
1402-04-26,2023-07-17,229200,229200,229200,229200,229200,1253,287187600,4,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17645,17645,17645,17645,17645
1402-04-27,2023-07-18,222350,222350,222350,222350,222350,43852,9750492200,64,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17117,17117,17117,17117,17117
1402-04-28,2023-07-19,215700,215700,215700,215700,215700,25011,5394872700,43,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16605,16605,16605,16605,16605
1402-04-31,2023-07-22,209250,221700,209250,209250,211150,353401,74616036500,375,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16109,17067,16109,16109,16255
1402-05-01,2023-07-23,204950,205000,204850,204850,204850,91696,18786030000,65,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15778,15782,15770,15770,15770
1402-05-02,2023-07-24,198750,198750,198750,198750,198750,151723,30154946250,117,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15300,15300,15300,15300,15300
1402-05-03,2023-07-25,192800,204450,192800,198600,195250,341594,66698025200,336,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,14842,15739,14842,15289,15031
1402-05-04,2023-07-26,201100,201100,201000,201100,201100,663016,133332309900,138,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15481,15481,15474,15481,15481
1402-05-07,2023-07-29,207100,207100,207100,207100,207100,441815,91499886500,92,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15943,15943,15943,15943,15943
1402-05-08,2023-07-30,213200,213300,200900,210000,205700,408661,84065478550,503,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16413,16420,15466,16166,15835
1402-05-09,2023-07-31,211800,211800,200100,206050,208700,77352,16142997800,169,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16305,16305,15404,15862,16066
1402-05-10,2023-08-01,205700,210000,202450,202450,202750,110514,22404029050,152,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15835,16166,15585,15585,15608
1402-05-14,2023-08-05,199550,208800,196700,208800,201200,209736,42200458500,276,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15362,16074,15143,16074,15489
1402-05-15,2023-08-06,207200,207200,207200,207200,207200,7105,1472156000,16,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,15951,15951,15951,15951,15951
1402-05-16,2023-08-07,213400,213400,213400,213400,213400,14092,3007232800,25,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16428,16428,16428,16428,16428
1402-05-17,2023-08-08,219800,219800,219800,219800,219800,5694,1251541200,18,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16921,16921,16921,16921,16921
1402-05-18,2023-08-09,226350,226350,226350,226350,226350,34821,7881733350,43,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17425,17425,17425,17425,17425
1402-05-21,2023-08-12,233100,233100,233100,233100,233100,105078,24493681800,73,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17945,17945,17945,17945,17945
1402-05-22,2023-08-13,240050,240050,226150,240050,235400,632805,148977254050,644,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18480,18480,17410,18480,18122
1402-05-23,2023-08-14,240000,242450,240000,242250,242250,295748,71641988650,362,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18476,18665,18476,18649,18649
1402-05-24,2023-08-15,235000,249500,235000,249500,246800,350592,86523384950,500,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18091,19207,18091,19207,19000
1402-07-19,2023-10-11,20800,20800,20800,20800,20800,1702558,35413206400,68,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,20800,20800,20800,20800,20800
1402-07-22,2023-10-14,20900,20900,20200,20200,20300,8955997,181646014000,970,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,20900,20900,20200,20200,20300
1402-07-23,2023-10-15,19700,20900,19700,20900,20550,10177107,208972789400,1283,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,19700,20900,19700,20900,20550
1402-07-24,2023-10-16,20850,21150,19950,19950,20350,6662750,135564399000,704,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,20850,21150,19950,19950,20350
1402-07-25,2023-10-17,19750,19750,19750,19750,19750,576367,11383248250,40,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,19750,19750,19750,19750,19750
1402-07-26,2023-10-18,19200,19200,19200,19200,19200,397000,7622400000,16,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,19200,19200,19200,19200,19200
1402-07-29,2023-10-21,18630,18630,18630,18630,18630,610142,11366945460,47,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18630,18630,18630,18630,18630
1402-07-30,2023-10-22,18080,18080,18080,18080,18080,484895,8766901600,41,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18080,18080,18080,18080,18080
1402-08-01,2023-10-23,17540,17540,17540,17540,17540,425649,7465883460,35,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17540,17540,17540,17540,17540
1402-08-02,2023-10-24,17020,18060,17020,18030,17720,8190215,145099335550,736,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17020,18060,17020,18030,17720
1402-08-03,2023-10-25,17710,18240,17190,18000,17510,2515769,44062845570,420,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17710,18240,17190,18000,17510
1402-08-06,2023-10-28,16990,17700,16990,17240,17040,1994614,33988254170,238,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16990,17700,16990,17240,17040
1402-08-07,2023-10-29,16610,17550,16610,17550,17510,1749482,30634739580,253,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,16610,17550,16610,17550,17510
1402-08-08,2023-10-30,17520,18030,17520,18000,18000,1083529,19501615620,215,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,17520,18030,17520,18000,18000
1402-08-09,2023-10-31,18200,18540,17540,18000,18260,917897,16762913230,176,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18200,18540,17540,18000,18260
1402-08-10,2023-11-01,18010,18320,17720,18000,17810,2230533,39715010780,238,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,18010,18320,17720,18000,17810
